3856191130,ER RN,Fusion Medical Staffing,"New York, NY",20 hours ago,"Facility DetailsFacility: Please Contact for facility infoFacility Type: Short Term Acute Care HospitalNumber Of Beds: 618Trauma Center: Level IIPediatric Trauma Center: NoCharting System: Cloudmed, Epic, Epic Systems Corporation - Epic Systems Corporation-MyChart, Lyniate - Lyniate EMPI by NJob DetailsStarts: 04/16/2024Assignment Length: 14Shift: NightCall Off Policy: Please Contact for InfoJob Quantity: 3Type: TravelJob DescriptionInterested in making a positive impact? You’ve come to the right place. At Fusion Medical Staffing, our goal is to improve the lives of everyone we touch, and we’re always looking for people like you to join our mission.And making a difference isn’t the only perk of traveling with us. Start your medical travel career with Fusion Medical Staffing and gain access to competitive pay packages, comprehensive benefits, corporate discounts and perks, a clinical team to support you along your journey, and a recruiter determined to help you succeed. We’ve got your back so you can focus on what you do best: helping others._______________________________________________________Registered Nurse - Emergency RoomPosition: Registered NurseSpecialty: Emergency Room13 week Emergency Room Registered Nurse travel assignmentClient in New York, NY is looking for a Emergency Room Registered Nurse to help them out for 13 weeks.At Fusion Medical, we truly believe that as people taking care of people, together we can do anything.Benefits IncludePaid Time Off (PTO) after 1560 hoursHighly competitive payBest in the industry Medical, Dental, and VisionShort term disability401(k)Aggressive Refer-a-friend Bonus ProgramYour recruiter is available 24-7Reimbursement for licensure and CEU’s Qualifications/Requirements:One to three years experience as a Registered Nurse preferredOther certifications may be required for this positionCritical thinking, service excellence and good interpersonal communication skills, ability to read/comprehend written instructions, ability to follow verbal instructions, PC skillsPhysical Abilities: Remain in a stationary position, move about, move equipment (50-100lbs), pushing, pulling, bending. The following is a summary of the major job duties of this job. Other duties may be performed, both major and minor, which are not mentioned below. Specific activities may change from time to time. Communicates and collaborates with physicians and other health team members. Provides and coordinates patient care with other health team members. Monitors patients' responses to interventions and reports outcomes. Administers medications as ordered with appropriate documentation. Monitor and evaluates patients before, during, and post procedure depending on unit. Shares on-call responsibilities with a 30-minute response time if required. Maintains cleanliness of rooms and adequate stock of supplies. Transports patients as needed. Performs other duties as assigned. Required Essential SkillsInterpersonal Skills - to work effectively with a variety of personnel (professional and ancillary) to present a positive attitude and a professional appearance. Technical/Motor Skills - Ability to grasp, fine manipulation, pushing/pulling and able to move about when assisting with procedures and/or using department equipment. Mental Requirements - Must be able to cope with frequent contact with the general public, customers, and meeting deadlines under pressure. Must be able to work under close supervision occasionally as well as working without assistance from other personnel. Must be able to contend with irregular activity schedules occasionally and continuous concentration to detail. Sensory - Visual acuity, ability to effectively communicate **Fusion is an EOE/E-Verify Employer**"
3856219899,Jr. Graphic Designer,Girl Tribe Co.,"Charlotte, NC",28 minutes ago,"Job Name: Jr. Graphic DesignerJob Location: Charlotte, NC or RemotePosition: Part-Time Overall Responsibility As Jr. Graphic Designer on our team,  you will be responsible for the graphic design executions for the Girl Tribe Co. Marketing Team. This will include creating designs for our email campaigns, social content, website, and more as needed.This is ideal for a goal-driven individual who wants the opportunity to develop with a fun, women-owned and fast-growing company.Key ResponsibilitiesManage design projects with approval from the Marketing TeamProficient in Adobe Photoshop, Illustrator, InDesign, and Lightroom Create weekly digital graphic assets (e.g. email marketing, social media, website, performance marketing ads, etc.)Have an understanding of social platforms including Facebook, Instagram, Pinterest, and TikTok and the best performing designs for each platformStrong foundational knowledge and understanding of design principles that shows in your work (composition/layout, color, typography, etc…)Strong understanding of branding and adherence to brand guidelinesMust have excellent design and written/verbal communication skillsMust be organized, have proper time management skills, is detail oriented, and can prioritize workloadPositive response to constructive feedback and a willingness to learn_____________________________________________________________________________To apply, please email hello@girltribeco.com with the subject line:  “APPLICATION FOR GRAPHIC DESIGNER - (INSERT YOUR NAME)”Please also include:resumecover letter (can be one or two paragraphs) telling us why you think you would be right for this positiona few examples of graphic design content you have made in the past"
3852722146,Marketing Content Coordinator,GoFundMe,"San Diego, CA",1 hour ago,"Want to help us, help others? We’re hiring!GoFundMe is a global community of over 100 million people with the common purpose of helping one another. Our mission is to help people help each other by making it safe and easy for people to ask for help and support causes—for themselves, each other, and their communities. In 2022, GoFundMe joined together with Classy, a leading nonprofit fundraising software company that enables nonprofits to connect supporters with the causes they care about. Together, GoFundMe and Classy have empowered people and organizations to raise more than $25 billion since 2010. Our vision is to become the most helpful place in the world.Join us! The GoFundMe is looking for a dedicated Marketing Content Coordinator to take the helm of our content management and coordination efforts. This role is vital for streamlining our content creation process, ensuring consistency across our platforms, and maintaining the integrity of our brand messaging. As the central hub for all content-related activities, this position addresses the challenges posed by the current decentralized access and management of content within the WordPress platform.The ideal candidate will bring a blend of technical skills, creativity, and organizational prowess to elevate our content strategy and execution.The Job…Content Strategy and Management: Support the marketing team by developing and implementing content strategies, creating and distributing high-quality content, and performing ongoing content analysis.Stakeholder Engagement: Build and maintain strong relationships with peers, clients, and stakeholders to ensure alignment and support for content initiatives.Content Audits: Conduct comprehensive audits of owned digital properties to identify areas for improvement and new content opportunities.Optimization and Localization: Work with our localization team to ensure content is optimized for different platforms and locales, enhancing reach and engagement.Content Scheduling: Maintain content calendars, ensuring timely creation, approval, and publication of content across channels.Brand Consistency: Work closely with internal marketing teams to guarantee that all content aligns with GoFundMe's brand voice and standards.You are…Proficient with the WordPress ecosystem.Keen attention to detail.Strong multitasking abilities.Basic knowledge of HTML and CSS for content formatting and troubleshooting.We would like to see…Experience with WordPress multisite configurations.Familiarity with the Smartling Translation Manager Plugin for content localization.A degree or equivalent experience in English, Writing, or a related field to enhance content quality and coherence.Why you’ll love it here...Market competitive payRich healthcare benefits including employer paid premiums for medical/dental/vision (100% for employee only plans and 85% for employee + dependent plans) and employer HSA contributions. 401(k) retirement plan with company matchingHybrid workplace with fully remote flexibility for many rolesMonetary support for new hire setup, hybrid work & wellbeing, family planning, and commuting expensesA variety of mental and wellness programs to support employees Generous paid parental leave and family planning stipendSupportive time off policies including vacation, sick/mental health days, volunteer days, company holidays, and a floating holidayLearning & development and recognition programsGives Back Program where employees can nominate a fundraiser every week for a donation from the companyInclusion, diversity, equity, and belonging are vital to our priorities and we continue to evolve our strategy to ensure DEI is embedded in all processes and programs at GoFundMe. Our Diversity, Equity, and Inclusion team is always finding new ways for our company to uphold and represent the experiences of all of the people in our organization.Employee resource groupsYour work has a real purpose and will help change lives on a global scale.You’ll be a part of a fun, supportive team that works hard and celebrates accomplishments together. We live by our core values: impatient to be great, find a way, earn trust every day, fueled by purposeWe are a certified Great Place to Work, are growing fast and have incredible opportunities ahead!GoFundMe is proud to be an equal opportunity employer that actively pursues candidates of diverse backgrounds and experiences. We are committed to providing diversity, equity, and inclusion training to all employees, and we do not discriminate on the basis of race, color, religion, ethnicity, nationality or national origin, sex, sexual orientation, gender, gender identity or expression, pregnancy status, marital status, age, medical condition, mental or physical disability, or military or veteran status.The total annual salary for this full-time position is $65,000 - $85,000 + equity + benefits. As this is a remote position, the salary range was determined by role, level, and possible location across the US. Individual pay is determined by work location and additional factors including job-related skills, experience, and relevant education or training. Your recruiter can share more about the specific salary range based on your location during the hiring process.If you require a reasonable accommodation to complete a job application or a job interview or to otherwise participate in the hiring process, please contact us at accommodationrequests@gofundme.com.Global Data Privacy Notice for Job Candidates and Applicants:Depending on your location, the General Data Protection Regulation (GDPR) or certain US privacy laws may regulate the way we manage the data of job applicants. Our full notice outlining how data will be processed as part of the application procedure for applicable locations is available here. By submitting your application, you are agreeing to our use and processing of your data as required. Learn more about GoFundMe:We’re proud to partner with GoFundMe.org, an independent public charity, to extend the reach and impact of our generous community, while helping drive critical social change. You can learn more about GoFundMe.org’s activities and impact in their FY ‘23 annual report.Our annual “Year in Help” report reflects our community’s impact in advancing our mission of helping people help each other.For recent company news and announcements, visit our Newsroom. Please view our Personal Privacy Notice here."
3855688419,Project Assistant,MINISO USA,"West Covina, CA",4 hours ago,"About the PositionReporting to the Construction Manager, the Project Assistant assumes responsibility for assisting with store maintenance project and data analysis and opportunities and prepare the report and plan in a timely, efficient manner and will, and other daily tasks.Responsibilities include, but are not limited to:Prompt response to emails from suppliers and landlordsCollaborate closely with construction directors and managersLiaison with contractors and vendorsFollow up and provide feedback on design drawingsPurchase materials for new storesProcess reimbursementsExplore potential vendors for store maintenance supportApply for payments for new store construction projects and store maintenance projectsCoordinate and provide feedback on store maintenance projects.Process expense reportsCoordinate store maintenance with store employees and contractorsEfficiently evaluating competing bids and quotes submitted by contractorsQualifications:Excellent communication skillsMust be well-organized and detail-oriented to manipulate large volume of data and passionate about putting out your absolute best workHighly proficient with MS Excel for analysis and reportingDemonstrated good problem-solving, and multi-task skillsAbility to work cross functionally with excellent written and verbal communication skillsBilingual Chinese Preferred"
3856187838,ER RN,Fusion Medical Staffing,"Plattsburgh, NY",20 hours ago,"Facility DetailsFacility: Please Contact for facility infoFacility Type: Short Term Acute Care HospitalNumber Of Beds: 286Trauma Center: Level IIIPediatric Trauma Center: NoCharting System: Epic, Epic Systems Corporation - Epic Systems Corporation-Identity, Epic Systems Corporation - Epic Systems Corporation-MyChart, InterSystems - InJob DetailsStarts: 04/08/2024Assignment Length: 16Shift: DayCall Off Policy: Please Contact for InfoJob Quantity: 1Type: TravelJob DescriptionInterested in making a positive impact? You’ve come to the right place. At Fusion Medical Staffing, our goal is to improve the lives of everyone we touch, and we’re always looking for people like you to join our mission.And making a difference isn’t the only perk of traveling with us. Start your medical travel career with Fusion Medical Staffing and gain access to competitive pay packages, comprehensive benefits, corporate discounts and perks, a clinical team to support you along your journey, and a recruiter determined to help you succeed. We’ve got your back so you can focus on what you do best: helping others._______________________________________________________Registered Nurse - Emergency RoomPosition: Registered NurseSpecialty: Emergency Room13 week Emergency Room Registered Nurse travel assignmentClient in Plattsburgh, NY is looking for a Emergency Room Registered Nurse to help them out for 13 weeks.At Fusion Medical, we truly believe that as people taking care of people, together we can do anything.Benefits IncludePaid Time Off (PTO) after 1560 hoursHighly competitive payBest in the industry Medical, Dental, and VisionShort term disability401(k)Aggressive Refer-a-friend Bonus ProgramYour recruiter is available 24-7Reimbursement for licensure and CEU’s Qualifications/Requirements:One to three years experience as a Registered Nurse preferredOther certifications may be required for this positionCritical thinking, service excellence and good interpersonal communication skills, ability to read/comprehend written instructions, ability to follow verbal instructions, PC skillsPhysical Abilities: Remain in a stationary position, move about, move equipment (50-100lbs), pushing, pulling, bending. The following is a summary of the major job duties of this job. Other duties may be performed, both major and minor, which are not mentioned below. Specific activities may change from time to time. Communicates and collaborates with physicians and other health team members. Provides and coordinates patient care with other health team members. Monitors patients' responses to interventions and reports outcomes. Administers medications as ordered with appropriate documentation. Monitor and evaluates patients before, during, and post procedure depending on unit. Shares on-call responsibilities with a 30-minute response time if required. Maintains cleanliness of rooms and adequate stock of supplies. Transports patients as needed. Performs other duties as assigned. Required Essential SkillsInterpersonal Skills - to work effectively with a variety of personnel (professional and ancillary) to present a positive attitude and a professional appearance. Technical/Motor Skills - Ability to grasp, fine manipulation, pushing/pulling and able to move about when assisting with procedures and/or using department equipment. Mental Requirements - Must be able to cope with frequent contact with the general public, customers, and meeting deadlines under pressure. Must be able to work under close supervision occasionally as well as working without assistance from other personnel. Must be able to contend with irregular activity schedules occasionally and continuous concentration to detail. Sensory - Visual acuity, ability to effectively communicate **Fusion is an EOE/E-Verify Employer**"
3852719886,Brand Designer,Crocs,"Broomfield, CO",43 minutes ago,"OverviewThis position requires the development of overall creative concepting, layout, and production for both consumer facing and internal corporate brand initiatives. Reporting directly to the Sr. Art Director of Brand, this role collaborates with channels and departments within the organization to fulfill the client’s creative needs and to proactively and consistently produce best-in-class work. The Designer will be an essential part of the Creative team to produce marketing materials across all global marketing channels.What You'll Do Maintain, support, and elevate global brand standards by ensuring that designs are consistent with brand standards and systems while continuing to push the boundaries.  Transform creative concepts into dynamic design and storytelling assets across all media — ranging from digital to print to experiential.  Work with team on artistic direction of all creative output through type, imagery, and layout.  Build innovative visual design across all customer touchpoints from concept to production.  Responsible for taking briefs from concept to layout to production.  Work on multiple concurrent design projects such as full email campaigns, landing pages, and promotional pages while maintaining the highest standards of quality and creativity  Collaborate with designers, copywriters, marketing, and various cross-functional teams on creative concepts and campaigns  Build reusable libraries for future use  Present and communicate creative ideas and designs based on a brief and needs of multiple stakeholders. What You'll Bring to the Table 4+ years related experience in Design/Advertising Proficiency in Adobe Creative Suite (Figma, XD, Photoshop, Illustrator, InDesign) Experience with animation design is a bonus Takes initiative, is comfortable being assertive and is self-motivated Attention to detail, excellent organizational skills, and the ability to quickly switch gears in order to keep up with feedback and shifting priorities is critical Ability to multitask and complete projects in a timely manner Great teammate with proven ability to work effectively with multiple cross-functional Groups in a congenial and friendly way. Tactfulness is a must Outstanding written, communication, and presentation skills. Must be a willing communicator and collaborator that enjoys the exchange of ideas. Must maintain a professional and enthusiastic demeanor with internal and external partners. Must be flexible and able to accept and provide necessary critique and feedback.The Company is an Equal Opportunity Employer committed to a diverse and inclusive work environment. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, or disability, or any other classification protected by law.Title: Brand DesignerSalary or Pay Range: $65,000-$75,000Workplace Persona: CollaboratorPay offered will vary based on job-related factors such as location, experience, training, skills, and abilities.This position is eligible to participate in a company incentive program.This position is eligible for company benefits including but not limited to medical, dental, and vision coverage, life and AD&D, short and long-term disability coverage, paid time off, employee assistance, participation in a 401k program that includes company match, and many other additional voluntary benefits.Job Category: Corporate"
3856186953,Med/Tele RN,Fusion Medical Staffing,"Plattsburgh, NY",20 hours ago,"Facility DetailsFacility: Please Contact for facility infoFacility Type: Short Term Acute Care HospitalNumber Of Beds: 286Trauma Center: Level IIIPediatric Trauma Center: NoCharting System: Epic, Epic Systems Corporation - Epic Systems Corporation-Identity, Epic Systems Corporation - Epic Systems Corporation-MyChart, InterSystems - InJob DetailsStarts: 04/22/2024Assignment Length: 16Shift: NightCall Off Policy: Please Contact for InfoJob Quantity: 1Type: TravelJob DescriptionInterested in making a positive impact? You’ve come to the right place. At Fusion Medical Staffing, our goal is to improve the lives of everyone we touch, and we’re always looking for people like you to join our mission.And making a difference isn’t the only perk of traveling with us. Start your medical travel career with Fusion Medical Staffing and gain access to competitive pay packages, comprehensive benefits, corporate discounts and perks, a clinical team to support you along your journey, and a recruiter determined to help you succeed. We’ve got your back so you can focus on what you do best: helping others._______________________________________________________Registered Nurse - Medical/Surgical/TelemetryPosition: Registered NurseSpecialty: Medical/Surgical/Telemetry13 week Medical/Surgical/Telemetry Registered Nurse travel assignmentClient in Plattsburgh, NY is looking for a Medical/Surgical/Telemetry Registered Nurse to help them out for 13 weeks.At Fusion Medical, we truly believe that as people taking care of people, together we can do anything.Benefits IncludePaid Time Off (PTO) after 1560 hoursHighly competitive payBest in the industry Medical, Dental, and VisionShort term disability401(k)Aggressive Refer-a-friend Bonus ProgramYour recruiter is available 24-7Reimbursement for licensure and CEU’s Qualifications/Requirements:One to three years experience as a Registered Nurse preferredOther certifications may be required for this positionCritical thinking, service excellence and good interpersonal communication skills, ability to read/comprehend written instructions, ability to follow verbal instructions, PC skillsPhysical Abilities: Remain in a stationary position, move about, move equipment (50-100lbs), pushing, pulling, bending. The following is a summary of the major job duties of this job. Other duties may be performed, both major and minor, which are not mentioned below. Specific activities may change from time to time. Communicates and collaborates with physicians and other health team members. Provides and coordinates patient care with other health team members. Monitors patients' responses to interventions and reports outcomes. Administers medications as ordered with appropriate documentation. Monitor and evaluates patients before, during, and post procedure depending on unit. Shares on-call responsibilities with a 30-minute response time if required. Maintains cleanliness of rooms and adequate stock of supplies. Transports patients as needed. Performs other duties as assigned. Required Essential SkillsInterpersonal Skills - to work effectively with a variety of personnel (professional and ancillary) to present a positive attitude and a professional appearance. Technical/Motor Skills - Ability to grasp, fine manipulation, pushing/pulling and able to move about when assisting with procedures and/or using department equipment. Mental Requirements - Must be able to cope with frequent contact with the general public, customers, and meeting deadlines under pressure. Must be able to work under close supervision occasionally as well as working without assistance from other personnel. Must be able to contend with irregular activity schedules occasionally and continuous concentration to detail. Sensory - Visual acuity, ability to effectively communicate **Fusion is an EOE/E-Verify Employer**"
3856226243,Personal Lines Underwriter,bolt,United States,32 minutes ago,"About usBolt is looking for someone to join bolt, an exciting Insurtech organization, that is transforming insurance digital distribution.In this position you will...Review and appraisal of applications for Agents and Carriers. The personal lines underwriter works under the supervision of an operations Manager within the department. The underwriter responds to questions from Agents and Carriers received via our proprietary software, telephone, and email. The hours for this job are 10:00AM-7:00PM CSTYou will be responsible for...Review applications for insurance coverage against carrier guidelines to determine eligibility. Handle a high call volume for expedited quote and bind requests.May rate policies or check previously rated policies for proper rating.Utilize knowledge of automated systems to develop information for new or renewal policies.Assist agents with comments or questions about applications and the likelihood of acceptance by the company.May review policies for renewal consideration.Enter and/or search information into computer systems.For you to be successful...…we expect you to be able to demonstrate the following key competencies:Collaborative:Partners with a range of people to create trust and co-create and delivery mutually beneficial outcomes.Develops collaborative and dynamic working relationships to achieve the best possible outcomes.Resolves disputes using a range of tactics to prioritize positive outcomesCollaborates in a thoughtful manner, valuing others’ unique contributions.Ability to work productively in a team environmentCuriousActively seeks to learn from others and is inquisitive to increase knowledge and competence. Expands understanding of team’s key activities for improved collaboration.Demonstrates reflection and solicits feedback from others. Evaluates and learns from setbacks and adversity.Networks with others to share resources and knowledge.Maintains fluency in trends and new approaches relevant to the role.AdaptableLooks to understand bigger picture rationale for changes and adapts in a flexible and nimble manner.Flexible in successfully juggling multiple requirements, ambiguity and competing demands. Perseveres in challenging circumstances.Adapts style and approach to best meet different situations.Takes a test and learn approach, integrates new information to determine best course of action.Customer FocusDemonstrates a customer centric mindset by prioritizing customer needs and addressing concerns with a sense of urgency.Understands the importance of customer feedback and appreciates their points of view.Understands the role and importance of using customer data to make decisions.You will require the following qualifications and skillsBachelor’s degree, preferredStrong communication skillsStrong organizational skills are requiredStrong analytical skills are requiredP&C license preferredWhat you'll getThree different medical plans to suit your and your familyDental and vision insurance401k Program & matchPaid family leave; we believe in fully supporting new parentsA clear career path with opportunities for development, both personally and professionally"
3856181898,Human Resources Coordinator,PACE Staffing Alternatives,Greater St. Louis,1 hour ago,"Responsibilities:Screen, recruit, and interview potential employeesOn-board and train new employeesImplement company culture, values and policiesProvide management with requested reports and documentsCoordinate events focused on employee recognitionAccurately maintain employee files Qualifications:Previous experience in Human Resources, recruiting, or other related fieldsKnowledge of labor and employment lawsAbility to build rapport with all employeesStrong organizational skillsExcellent written and verbal communication skills"
3856155387,(Concentrated/Long-only) Investment Analyst,Selby Jennings,New York City Metropolitan Area,1 hour ago,"A growth focused Hedge Fund with ~$1Bn in AUM is looking to bring on an experienced investment analyst to work within a concentrated portfolio and take a private equity style approach to public markets.Responsibilities:Develop complex ideas Monitor existing positionsPresent investment research findings, ideas, and recommendations to the portfolio managerQualifications:Detail oriented with 2-4 years of experience in M&A IB/PE along with a several years of experience at a similar fundExcellent written and oral communication skills with the ability to articulate financial analysis and recommendationsPassion for this style of investingExtremely strong modeling experienceWillingness to continue to learnBachelor's degree required"
3856195273,Production Operator - 3rd Shift,SHINE Technologies,"Janesville, WI",3 weeks ago,"ApplyJob TypeFull-timeDescriptionSHINE Technologies is immediately seeking a 3rd Shift Production Operator - cGMP to perform production of medical radioisotopes and grow our manufacturing processes in Janesville, WI. The Production Operator will be working in our cleanrooms to do routine production of Lu-177. This individual will help with everything from receiving raw materials, processing radioisotopes in production hot cells, preparing the sterile API and shipping the API to our customers. This is an amazing opportunity for someone with a diverse background to join our team and help build our manufacturing operations as we start with clinical production and grow into commercial production. A strong background in pharmaceuticals/APIs or medical devices is required and work with radiopharmaceuticals is preferred. This is a strong team environment, and our operators must work well between all departments. This is a fast-paced product development cycle to help cure some life-threatening forms of cancer and we are looking for team members that fit well into this environment.Duties And ResponsibilitiesSpecific duties and responsibilities of the Production Operator include, but are not limited to:Operate, maintain, and report process data from automated and semi-automated radiopharmaceutical manufacturing equipment to produce cGMP products.Prepare materials/consumables for manufacturing processes and perform cleaning activities, line clearances, and system checks on equipment before use in aseptic processes.Create documentation as required for manufacturing drug products.Follow and observe all radiation safety and pharmaceutical requirements.Receive raw materials and package manufactured drug product for shipment.Assist other projects and departments and perform other duties as requested or assigned.The position will require non-standard work hours and shift work, on a periodic, rotational or ongoing basis. Some travel may be required.Overtime may sometimes be necessary to complete required work assignment with little or no advance notice.RequirementsDegree in engineering or scientific discipline or comparable experienceMinimum 2 years of equivalent experience Pharmaceutical or API manufacturing experience requiredKnowledge of cGMP requirements, aseptic process (cleanrooms environment), and equipment qualification preferred Radioisotope production experience preferredEfficient in the use of MS Office Suite requiredWillingness to learn and understand new technology, instrumentation and technical processesAbility to read from engineering drawings or schematicsAbility to follow written procedures and accurately record test dataAbility to work safely within an industrial and radiation environmentAbility to work multiple or staggered shifts requiredAble to lift up to 50 lbs. Eligibility for employment is conditioned on the applicant’s ability to qualify for access to information subject to U.S. Export Controls. Additionally, applicant’s eligibility may be conditioned based upon meeting the Nuclear Regulatory Commission requirements for access to Safeguards Information, which typically requires a pre-employment drug screen, fingerprinting and criminal background check.SHINE values diversity in all its forms as a critical component of innovation, which is fundamental to our success. Every member of the SHINE community benefits from the talents and experiences of our peers, from the mutual respect we exercise, and from the responsibility we take for our actions.SHINE Technologies is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status.Pay Transparency PolicyEmployee Rights Under the NLRAEqual Opportunity EmploymentE-Verify"
3852725947,Graphic Designer,Aquent Talent,New York City Metropolitan Area,20 minutes ago,"Do you have a passion for creating visually compelling brand experiences across all media?We're looking for a talented and experienced Graphic Designer to join our growing in-house creative team. You'll play a key role in developing and executing high-quality designs for a variety of print, in-store, and out-of-home (OOH) touchpoints.Responsibilities:Develop new and existing brand collateral, collaborating closely with the Art Director and brand team.Create engaging digital ads and other online assets.Design and edit artwork for trade shows and marketing materials.Repurpose and edit content from external agencies while also crafting original designs for shopper marketing, in-store displays, and OOH campaigns.Manage all aspects of design projects, including timelines, job tracking, and status updates.Ensure final art files meet production standards and are ready for delivery to internal stakeholders or external agencies.Uphold brand guidelines and serve as a brand steward, maintaining visual consistency and quality across all materials.Qualifications:3+ years of professional, full-time design experience in an agency or in-house setting (freelance work not included).Bachelor's or Master's degree in Graphic Design or Visual Communication (preferred).Expertise in Adobe Creative Suite (Photoshop, Illustrator, InDesign), with additional proficiency in Premiere Pro and MS PowerPoint a plus.Strong visual communication and conceptual thinking skills.Excellent time management, project management, and organizational skills.The ability to collaborate effectively with cross-functional teams to achieve business goals.A passion for maintaining and elevating design standards.The ability to prioritize effectively and meet deadlines in a fast-paced environment.Excellent written and verbal communication skills.Bonus points for:Illustration skills Animation skillsHand-lettering skillsVideo/motion graphics experiencePhotography and retouching experienceThe target hiring compensation range for this role is the equivalent of $45.00 to $48.00 an hour. Compensation is based on several factors including, but not limited to education, relevant work experience, relevant certifications, and location. Additional benefits offered may include; medical health insurance and dental insurance, life insurance, and eligibility to participate in 401k plan with company match About Aquent Talent:Aquent Talent connects the best talent in marketing, creative, and design with the world's biggest brands. Our talent get access to amazing benefits like subsidized health, vision, and dental plans, paid sick leave, and retirement plans with a match. We also offer free online training through Aquent Gymnasium. More information on our awesome benefits! Aquent is an equal-opportunity employer. We evaluate qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, and other legally protected characteristics. We're about creating an inclusive environment—one where different backgrounds, experiences, and perspectives are valued, and everyone can contribute, grow their careers, and thrive."
3852722143,Computer Operator (9-Month Roster),"IRS, Office of Chief Counsel","Bloomington, IL",3 weeks ago,"Help Help DutiesWHAT IS THE WAGE & INVESTMENT CARE CUSTOMER ASSISTANCE, RELATIONSHIP AND EDUCATION DIVISION?A description of the business units can be found at: https://www.jobs.irs.gov/about/who/business-divisionsThe following are the duties of this position at the full working level. If this vacancy includes more than one grade and you are selected at a lower grade level, you will have the opportunity to learn to perform these duties and receive training to help you grow in this position.Activates, monitors, and controls job distribution and resource allocation for special processing requirements to link internal operating systems and utility programs with application programs, peripheral equipment, teleprocessing and input/output channels.Monitors systems status and performance, observes and responds to system messages, and defines, isolates, and resolves a wide range of common equipment and operating problems, failures and malfunctions. Assists in developing new or revised operating procedures.Run and monitor test programs to identify problems or potential for obvious problems such as memory overload. Corrects or adjusts priorities and workflow by reconfiguring equipment.Performs other duties as assigned."
3856195107,Administrative/Accounting Assistant,KELLER,"Colfax, NC",1 hour ago,"Keller is the world leader in geotechnical construction and deep foundations. With a North American presence of over 100 years, we operate as the market leader with over 50 offices throughout the US and Canada. By connecting global resources and local experience, Keller develops innovative, practical, and cost-effective solutions to geotechnical challenges. Our values of integrity, collaboration, and excellence enable us to lead the industry in providing the optimal solution for our clients.Keller is looking for an experienced Administrative/Accounting Assistant based out of our Greensboro, NC location.This role will be responsible for collecting packing slips for ongoing projects, scanning them, and processing the information into a database.Collaborate with Procurement Staff, Project Management, local/Corporate Accounting and AP Shared Service CenterWork closely with the procurement team/project management to list expected deliveries.Coordinate with field managers and/or warehouse managers, to ensure seamless communication regarding packing lists.Update purchase orders, as necessary.Assist the Branch Accountants with ad hoc requests.Contact Suppliers or ShippersIf any discrepancies are identified, promptly communicate with project management, supplier, or shipper to ensure accuracy of goods received.Take necessary actions to resolve issues related to incorrect shipments.Maintain Accurate RecordsUpdate inventory records promptly.Assist in project inventory control by tracking stock levels. (PSI/RNI)Education High school diploma or equivalentPrevious work as a receiving clerk or in a similar positionAbility to meet weekly deadlines Attention to detailComputer Literacy working knowledge of computer programs for data entryFundamental math skills Ability to perform basic calculationsExcellent organizational abilitiesEffective communication and interpersonal skillsKeller is an Equal Opportunity Employer. We encourage qualified women, minorities, veterans, individuals with disabilities, and others to apply.Equal Opportunity Employer#Keller1"
